116,210,121,212,125,208,127,202,169,279,187,306,196,311,170,306,172,306,179,316,166,305,151,308,94,251,100,227,94,226,94,226,125,208,119,253,161,285,161,287,321,85,87,273,60,175,66,144,34,209,84,147,70,131,72,131,82,131,40,209,41,210,71,133,46,204,72,189,68,186,68,184,69,187,70,185,20,196,42,238,74,271,85,204,69,207,57,225,91,211,87,169,82,151,85,156,89,142,89,143,89,141,93,142,93,146,120,120,133,127,136,213,130,214,88,165,124,169,103,182,100,182,110,178,126,171,101,139,118,103,110,122,114,126,113,117,116,115,117,113,119,112,122,110,118,110,129,108,137,101,130,102,125,106,122,108,121,109,119,108,124,108,116,147,129,152,131,119,136,101,114,118,102,108,80,120,83,121,87,124,90,127,92,131,93,133,95,132,119,119,133,119,134,121,122,150,100,153,101,92,104,89
124.86,217.85,130.37,218.27,135.2,211.94,138.61,202.62,170.99,267.83,189.71,295.33,198.16,299.82,173.46,295.55,179.87,297.14,186.73,307.25,175.25,298.97,160.96,304.02,105.24,252.97,110.5,230,103.91,229.97,104.29,230.04,135.06,205,124.62,243.4,165.17,274.78,166,277,326.81,85.84,89.276,261.69,69.546,172.03,75.395,141.63,29.974,198.93,93.426,145.08,78.532,126.88,80.427,126.59,90.452,126.59,40.986,197.24,42.49,198.51,78.69,126.2,51.98,194.92,82.008,187,77.046,182.02,76.891,179.15,78.176,182.87,78.681,179.32,29.725,200.77,51.419,243.5,86.088,271,94.263,210.04,77.681,214.78,66.738,229.78,99.534,219.65,94.724,177.72,86.568,160.56,89.702,165.71,94.351,151.46,93.815,152.69,94.704,150.61,100.15,151.13,102.65,151.54,129.72,124.83,143.22,130.17,145.81,210,140.29,212,99.42,165.91,135.09,168,113.62,184.97,111.2,184,117.89,171.11,134.06,162.94,109.73,145.72,124.06,112.05,117.68,130.68,122.77,133.69,121.16,125.08,124.73,122.77,126.09,119.03,128.61,116.9,132.59,112.87,128.71,112.77,139.43,110.92,148.12,100.09,141.78,102,136.02,108,131.34,113.31,130.15,115.08,128.59,113.62,133.2,114.12,126.36,150.43,138.67,156.8,140.67,123.78,145.25,106.27,124.09,118.07,113.44,108.43,89.147,112.96,89.25,111.76,88.08,113.23,88.736,116.3,90,119.7,92,121.44,96.99,120.93,126.74,111.26,140.76,112.05,141.47,113.56,131.63,145.32,111.03,154.99,110.18,99.028,114.48,92.499
134.5,223.5,139.34,225.45,145.05,217.02,149.84,203.99,175.02,257.55,193.97,285.35,201.96,289.36,178.3,285.6,188.63,289.02,194.52,298.48,184.61,293.02,170.1,297.98,116.94,251.99,121.48,232,114.54,232.97,115.01,233,145.17,202.06,133.49,235.58,170.08,264.88,173.19,267.81,332.01,88.003,93.037,251.11,79.752,170.01,84.806,138.96,29,187.27,102.59,141.88,87.678,124.3,89.192,123.07,99.19,122.96,42.007,185.48,45.007,187.49,87.043,120.97,57.377,185.52,91.525,183.9,86.609,179.1,85.735,174.05,87.01,178,88.157,175.89,39.887,204.93,61.757,247.08,97.676,270.1,103.98,214.99,87.285,220.35,76.922,233.95,109.33,225.04,103.73,184.73,92.715,169.76,98.028,174.01,102.67,159.78,101.46,161.46,100.34,160.29,106.51,160.59,111.94,157.98,139.02,131.01,152.97,134.99,156.64,209,151.58,212,110.38,167.92,145.69,170,124.94,186.96,122.41,186.01,126.42,163.59,142.11,154.89,119.68,151.01,131.59,120.59,126.56,138.09,132.35,139.03,131.08,130.05,134.62,127.54,135.51,124.61,138.26,122.34,142.81,116.84,138.84,117.03,149.93,114.02,158.89,101.94,152.59,104.04,146.69,110.72,140.63,118.73,138.48,123.48,136.68,121.67,140.83,122.84,135.68,156.64,147.91,162.92,149.6,130.59,153.73,113.73,133.71,121.64,123.86,111.02,99.454,108.89,98.448,105.42,94.194,103.78,92.176,105.86,92.098,108.33,92.987,109.91,100.45,110.54,135.73,104.93,149.94,107.04,150.3,108.09,141.35,140.58,122.24,154.99,119.76,104.93,125.3,95.265
144.75,227.69,149.04,231.01,155.25,221.2,160.53,206.54,180.28,247.75,200.72,276.25,206.96,279.32,183.95,276.04,196.59,280.41,203.05,289.96,193.65,286.23,179.53,292.59,128.63,251.1,133.43,232,126.07,234,126.23,232.99,155.31,198.88,140.82,227.17,177.21,255.81,182.15,259.92,336.6,91.7,97.964,241.03,89.962,167.99,94.972,138.02,29.995,175.61,112.17,140.02,97.027,122,97.856,119.11,108.26,120.08,43,173.72,46.98,176.24,95.265,115.65,63.58,176.52,101.53,182.03,96.183,175.92,94.738,169.22,96.13,173.83,97.44,171.87,50.578,207.98,72.279,250.12,108.53,267.47,114,219,97.223,225.1,87.603,236.9,119.43,229.42,113.29,190.25,101.15,178.03,107.14,180.15,112.16,164.95,110.22,169.07,108.17,169.17,115.17,169.16,121.06,165.02,148.55,136.56,162.27,141.02,167.95,209,162.38,212.92,120.91,170.94,155.85,173.03,136.65,188,134.41,186.39,135.61,157.89,151.27,149.84,130.59,153.99,139.87,128.87,136.3,143.04,142.44,142.99,141.03,135.02,144.34,132.42,145.08,130.04,147.9,127.87,153.25,120.19,149.16,120.96,160.32,117.31,168.48,106.6,162.35,108.45,157.44,113.33,149.71,124.97,146.03,132.15,143.02,131.05,147.03,132.06,144.92,162.9,155.82,170.81,156.51,139.39,159.91,122.66,142.49,127.39,133.55,115.46,111.1,107.98,109.35,102.89,103.84,97.972,99.972,97.033,98.266,98.751,97.939,100.07,104.52,100.39,145.51,100.87,160.3,105,160.08,104.93,151.07,136.03,132.94,151.98,129.47,110.56,136.58,97.002
154.91,232.01,158.57,236.68,165.15,226.04,171.25,209.1,185.98,238.09,207.71,267.26,213.06,269.66,190.23,266.64,205.19,271.81,210.83,281.17,202.99,280,188.31,285.66,139.37,247.89,145.37,232,137.11,232,137.93,231.99,165.58,196.41,149.92,220.02,185.01,246.98,191.02,251.99,341.6,94.526,103.97,231.36,100.68,166.93,104.24,134.9,34.512,165.58,122.26,139,107,121,107.79,118.09,117.26,117.03,45.09,162.43,48.989,165.02,104.12,111.9,68.955,167.12,111.52,180,106.21,174,103.97,165.01,105.06,168.97,107.12,168.93,62.205,209,83.269,252.1,119.28,264.75,124.95,220.97,107.85,228.05,98.771,238.91,129.8,233.03,123.08,195.03,110.03,185.03,116.74,184.91,122.1,168.98,119.95,173.98,117.35,176.22,124.05,177.01,130.7,170.64,157.77,142.86,171.7,146.69,178.78,209.99,172.8,214.84,131.27,174.21,165.98,175.98,147.93,190,145.82,188,145.01,152.99,160.1,143.96,141.94,156,148.41,136.4,146.02,148.03,153,146,152.19,137.15,154.68,135.97,154.84,134.82,157.19,134.21,163.09,125.1,159,126,169.58,123.5,177.57,112.62,171.25,115.26,166.62,119.71,158,132.47,152.02,141.38,149.43,140.34,152.51,141.53,153.64,170.63,163.46,179.46,160.95,149.16,164.23,132.32,150.67,134.67,142.25,122.29,121.87,110.9,120.85,103.99,115.5,97.1,110.12,93.04,108.36,94.105,105.93,92.026,112.35,91.672,156.21,98.911,170.34,101.89,169.6,101.01,160.95,131.98,143.17,147.87,140.04,114.03,148.22,97.997
165.22,236.05,168.7,241.09,175.04,231.02,182.1,211.07,193.06,228.95,215.46,258.54,219,260,196.6,257.33,213.74,263.16,218.61,272.39,212.26,273.78,196.93,278.07,150.37,245.64,156.84,233.03,148.66,230.93,149.13,230.04,175.48,193.03,159.07,212.97,192.86,238.14,200.67,246.21,346.21,98.221,110.95,222.02,111.87,167,114.62,134.36,40.118,155.9,132.35,138.01,116.56,119,117.81,117,127.26,115.98,48.027,151.62,53.282,154.78,112.89,108.06,76.433,158.48,121.33,177.69,116.17,171.86,112.92,160.11,113.91,164.02,116.84,166.12,73.834,210,95.233,252,130,262,135.5,224,118.42,231,110.43,239.99,140.96,234.98,132.82,199.96,118.94,191.95,126.18,190.22,132.32,172.26,129.63,179.05,126.92,181.97,133.62,182.94,140.05,177.03,166.81,149.79,180.93,152.92,190.09,210,183.51,215.99,141.32,178.28,175.73,180.08,159.69,190.9,157.07,190.04,155.12,149.91,169.21,138.96,153.51,157.51,156.94,143.95,156.17,151.95,163.54,149.1,162.67,140.7,164.56,140.68,163.79,141.79,165.78,142.67,171.91,132.83,167.86,133.77,177.26,132.21,183.96,121.51,177.96,124.16,173.93,127.94,165.04,141.23,156.99,150.99,152.89,150.87,155.96,151.74,162.48,177.98,171.11,188.11,165.83,158.69,168.09,142.18,158.64,142.64,151.07,129.03,132.09,115.12,131.31,107.3,126.2,97.935,121.72,92,119.68,92,115.99,87.99,121.9,86.073,167.88,99,181.74,102,179.92,99.004,171.83,130.13,152.81,142.17,150.43,118,159.37,100.01
175.94,238.96,178.95,245.02,184.94,235.95,192.62,213.98,201.65,220.35,223.92,250.08,226.03,250.72,205.18,248.82,222.92,256.09,227.4,264.6,221.43,267.44,205.48,270.42,161.26,242.98,168.77,232.91,160.19,230.02,159.81,227.08,186.1,190.94,168.55,206.97,201.43,229.57,210.62,241.03,351.12,101.15,119.3,213.97,123.06,167,124.66,133.02,49.476,149.51,142.44,137,126.7,119.73,128.3,117,137.27,115,53.206,141.68,60.569,146.01,122.04,104.98,84.59,151.43,131.51,175.87,126.22,169.82,122.14,155.92,122.36,158,126.93,163.99,85.948,210,106.72,251,140.14,257.93,146.48,225.9,129.5,232.91,122.08,240.99,152.11,237.08,142.89,203.96,128.12,198.13,135.78,194.89,142.78,175.01,139.79,182.8,136.79,186.89,143.35,188.45,149.18,184.04,175.79,156.79,189.85,159.97,200.92,211,194.32,217,151.06,183.02,185.38,184.24,170.5,193.97,168.51,191.51,164.97,146.02,178.77,135.19,164.59,160.12,165.22,152.22,165.67,157.66,173.68,152.96,173.36,143.91,173.64,147.64,170.75,150.75,172.02,152.05,178.12,142.24,174.92,142.88,181.98,141.97,188.19,131.25,181.96,134.1,178.75,137.73,170.06,150.72,160.97,160.93,156.25,161.28,160.99,161.38,172.62,181.9,180.51,193.55,171.89,167.89,171.15,152.23,166.62,150.59,159.59,136.51,141.47,121.47,140.63,113.53,136.52,102.03,133.22,93.2,131.5,93.002,127.54,89.105,133.4,85.008,179.09,99.999,192.67,101.01,190.72,98.017,182.58,128.1,163.01,137.99,161.21,121.09,170.53,102
186.66,242,190.55,246,195.35,239.33,203.56,216.04,210.53,212.5,232.64,242.34,234.16,241.84,214,241.01,232.25,249.67,236.16,256.8,231.26,262.67,214.36,263.56,171.95,240,180.24,234,171.81,229.15,170.05,222.97,196.66,189.02,178.03,200.98,210.33,221.8,220.38,235.51,356.07,104.03,128.77,207.31,134.26,167,135.37,133,59.162,143.92,152.54,135.9,136.57,121,138.53,117.54,147.27,115.97,62.446,134.56,69.323,137.68,132.12,103.99,93.139,143.83,141.49,174.09,136.26,167.78,131.04,150.98,131.12,152.84,136.63,160.89,97.588,211.09,117.81,249.15,150.74,255.12,157.49,228.09,140.13,236.07,133.73,242,162.93,239.95,152.64,208.98,137.03,205.04,145.29,200.06,153.57,176.89,150.15,186.1,146.67,192.11,153.1,194.04,158.43,190.55,184.47,164.56,198.6,167.56,212.23,211,205.12,218,160.74,187.95,194.38,190.02,181.29,197.1,179.5,193.91,176.12,145,188.73,132.23,175.41,163.1,172.81,160.71,174.92,163.92,183.04,159.02,182.59,150.98,179.97,156.91,175.05,160.75,174.98,162.66,182.25,152.28,177.94,153.47,186.01,152.03,192.04,141.13,185.99,143.98,181.99,148.15,175.16,160.14,167.03,170.15,161.06,171.18,168.2,170.25,184.11,183,190.8,196.83,180.67,174.94,177.92,160.92,175.85,155.05,168.56,142.59,150.55,128.64,149.59,120.59,145.71,108.81,143.46,97.355,141.98,96.987,138.6,88.898,144.47,84.972,189.81,102.03,203.41,102.39,201.51,97,193.26,125.76,173.75,135,172.43,123,181.68,103.9
198.8,242,201.68,243.9,207.16,240,214.95,217.03,219.88,206.03,241.34,234.58,242.11,232.89,223.08,233.98,242.25,244.83,245.3,249.97,240.49,256.38,223.45,257.42,182.79,237.18,192.19,234,183.75,229,180.73,219.92,207.5,187.5,188.25,197.08,219.37,214.66,230.21,229.94,361.31,106.13,138.3,200.91,144.47,165.03,146.08,133,69.086,139.02,162.62,135,147.06,121,148.32,118.99,157.28,117,71.378,126.65,78.23,129.77,141.74,104,102,137,151.53,171.91,146.41,166.09,140.32,146.96,139.67,147.02,146.79,158.96,109.69,211,128.75,246.95,160.88,250.96,168.48,230,151.67,236.89,145.38,243,174.54,240.99,162.37,214.07,145.95,211.94,154.88,204.85,164.27,179.24,160.23,190.11,156.9,195.96,163.04,199.01,167.87,196.83,193.24,172.24,207.37,175.02,223.55,211,215.93,219,170.26,193.33,203.77,194.82,191.78,200.85,190.24,196.96,187.2,143.83,199.35,131.32,186.21,166.19,179.56,169.56,182.91,171.93,190.02,168.02,190.05,159.82,183,167.46,176.01,172.17,176,174.22,184.98,162.96,181.95,163.71,190.83,161.75,196.98,150.58,191.39,153.36,186.17,158.28,181.25,169.25,174.02,179.02,168.22,180.22,177.68,175.72,194.78,180.21,201.37,194.63,191.06,177.99,186.91,166.93,186.16,157,178.75,145.78,159.97,134.97,158.08,129.07,154.9,115.9,152.65,103.95,152.34,101.3,148.84,92.792,155.52,86.967,200.98,102.99,213.71,102.74,212.79,97,203.33,122,184.57,132.1,183.65,125,192.35,106.93
209.72,239.38,211.35,238.62,217.85,237.02,225.02,212.99,229.03,198.97,250.37,227.62,250.02,223.94,232.54,228.01,251.83,239.06,254.72,244.04,250.08,250.9,232.89,252.07,194.38,236.08,204.14,234,195.78,229,190.98,216.01,217.64,184.44,198.58,193.4,229.32,210.1,240.19,224.95,366.56,108.02,148.71,196.91,154.79,163.17,155.81,130.96,79.36,134.87,172.26,132.89,157.06,121.99,157.83,121,167.28,117.97,80.844,120.21,87.342,122.55,151.85,105.03,111.12,131.03,161.68,170.29,156,163,149.94,144.04,148.11,140.97,157.45,157.97,121.81,211,138.88,242.97,171.4,247.71,179.96,231,162.77,239,157.51,243,185.73,243.06,172.63,217.64,154.82,218.91,164.68,208.95,174.73,181.98,170.33,194.07,166.82,200.84,172.93,203.97,177.65,201.96,201.97,179.97,215.97,182.97,234.35,211.9,227.22,219,180.34,197.28,213.41,199.02,202.49,204,200.68,200.69,198.33,143.3,209.93,133.01,196.53,170.54,185.99,178.49,189.91,180.92,196.03,177.38,194.08,170.11,183.97,178.95,176.03,184.05,177.53,185.52,188.38,173.37,187.43,173.39,197.02,171.03,205.27,158.16,199.97,160.96,194.65,166.76,190.1,176.07,183.63,183.87,177.78,185.95,188.99,177,204.36,174.75,210.74,189.04,202.23,176.8,197.5,169,195.98,153.99,189.8,145.02,169.31,141.38,167.13,136.06,164.02,123.03,162.09,110.1,162.1,107.04,158.85,97.048,166.12,90.038,211.73,104.9,224,103,224.07,97,214.62,121.11,195.19,128.84,194.88,126.99,203.03,109.99
