516.1,367.91,513.11,370.89,518.44,364.47,494.63,394.35,494.68,395,501.51,397,524.03,385.99,521.44,391.66,518.92,397.03,520.45,393.56,525.06,393.91,519.22,402.81,510.6,405.42,497.66,414.31,505.35,413.98,501.92,417.06,503.21,417.83,500.23,418.82,499.16,422.88,499.51,423.58,497.84,425.17,496.4,430.59,496.24,431.76,503.31,428.7,495.9,440.1,497.4,444.6,501.88,444.15,502,451,511.17,444.82,516.46,429.58,522.7,415.19,512.28,423.75,526.09,419.88,510.3,412.9,505.62,407,503.25,400.99,507.03,394.01,503.24,390.91,500.49,387.48,499.87,384.17,496.84,395.11,494.86,403.07,494.36,410.64,496.7,418.3,497.21,423.79,498.64,424.3,498.74,429.26,502.01,427.56,503.46,426.63,507.08,427.92,509.06,428.94,506.84,427.16,506.31,424.73,505.95,427.07,501.28,429.78,504.87,433.08,510.94,439.03,512.94,443.03,509.07,440.01,508.37,445.65
537.65,351.33,531.82,354.13,536.9,349.07,515.7,376.03,516.2,377.79,524.22,379.78,548.21,365.88,545.86,372.03,543.87,378.13,546.1,374.88,551.41,375.56,545.58,386.53,537.67,393.31,523.24,402.98,531.34,401.96,527.69,405.9,529.2,404.9,525.35,403.97,523.21,406.95,522.9,406.04,520.79,407.25,518.77,411.21,518.35,411.66,523.38,408.64,516.85,418.15,516.91,422.07,521.67,423.33,522.98,431.02,533.02,425.98,539.98,414.02,545.4,401.49,536.84,411.05,549.68,407.33,537.54,406.41,534.18,403.01,531.97,396.99,536,389,533,388,527.86,379.98,526.64,376.11,522.07,382.95,518.88,388.08,516.75,392.15,518.5,398.51,518.99,403.01,519.48,402.52,517.78,407.22,521.43,405.58,521.58,404.42,526,406.01,526.31,406.72,528.23,406.77,527.89,405.11,528.66,409.34,524.99,416.01,528.44,419.47,534.44,424.58,536.46,429.53,534.56,431.53,534.07,436.9
561.94,342.03,552.46,342.53,557.69,340.1,536.93,358.09,537.36,359.57,546.03,359.99,573.13,347.91,570.52,353,568.26,357.68,571.57,355.56,576.41,353.51,570,365,562.9,376.12,548.38,390.76,556.16,386.97,552.75,393.03,555.03,391.96,550.47,389.43,548.2,393.77,547.42,391.57,544.22,390.75,541.96,394.01,540.99,393.01,544.97,391.04,539.63,399.45,538.65,400.35,541.66,403.03,542.71,409.31,552.86,405.12,562.43,395.48,567.45,385.65,560.13,394.86,571.63,390.45,562.2,393.74,560.57,394.02,559.51,390.53,563.75,381.18,560.91,381.07,555.84,374,554,369,548.07,372.97,543.7,375.26,540.56,377.43,541.45,381.99,541.56,384.42,542.11,383.95,539.01,386,543,385,541.95,383.06,546.39,384.61,545.01,384.97,549.36,385.64,548.97,384.03,548.13,387.97,545.59,395.41,548.5,399.49,553.55,403.43,555,408.53,554.61,412.41,555.44,418.64
588.11,337.02,575.09,335.94,580.25,334.78,559.96,345.02,560.15,345.81,569.58,344.88,600.55,336.44,597.04,338.98,594.27,341.74,598.25,339.84,602.8,335.15,594.69,344.21,587.61,357.47,571.05,371.99,579.39,367.61,575.99,375.02,579.08,373.9,575.21,373.75,572.27,377.85,571.66,376.35,567.95,375.02,565.41,377.62,564.18,375.98,567.42,375.72,562.54,381.35,561.22,380.96,562.57,383.45,564.16,388.84,574.45,385.55,583.97,376.03,589.06,368.93,582.08,374.98,592.46,370.54,585.07,375.92,584.88,380.03,584.45,378,589.66,369.04,587.56,371.43,583.03,366,581.32,362.03,574.28,363.64,569.39,364.63,565.37,365.66,564.96,367.02,565.26,368.94,565.21,366.81,561.85,369.16,565.64,367.38,564.36,365.64,568.61,366.47,566.63,366.02,571.37,366.98,570.52,364.37,570.04,367.96,565.92,374.08,567.99,378.01,570.21,380.77,570.3,385.75,570.96,390.1,569.96,395.28
615.33,338.11,599.92,334,604.82,334,585.01,336.99,584.89,337.03,595.42,336,631.03,332,626.52,332,622.81,331.98,627.28,329.76,631.84,324,621.06,327.99,612.35,338.97,593.79,353.2,601.65,347.35,597.64,354.37,600,351.52,597.9,354.1,594.2,357.88,594.57,357.43,590.91,357.1,588.04,358.96,587.3,358.7,588.66,357.33,585.34,362.65,584.21,362.79,583.9,365.1,584.97,368.15,595.04,364.96,606.21,356.79,610.53,351.57,604.8,357.21,613.33,350.67,607.59,357.3,607.56,361.47,608.56,362.99,614.68,354.43,612.76,357.92,609.29,356.06,607.58,352.43,600.08,352.98,594.61,353.03,589.94,353.02,588.47,352.02,588.79,353.06,588.84,351.09,584.93,353.02,588.8,351.23,587.54,350.35,591.4,349.95,588.96,349.02,594.28,350.77,593.51,348.49,592.78,350.23,587.79,355.23,588.21,356.79,586.87,358.11,585.02,362.73,585.1,366.92,581.99,371.01
642.5,340.9,624.71,335.99,628.5,336.53,612.36,334,612.32,334,623.61,332.02,661.77,335.91,658.54,333.55,654.4,331.11,659.59,329.01,664.15,323.98,651.66,322,639.25,325.98,616.25,333.69,624.65,327.33,618.02,331.98,619.88,328.12,618.03,330.93,613.97,335.2,615.24,335.78,613.08,336.97,610.16,338.84,609.41,338.59,609.72,338.25,605.96,341.23,605.44,341.53,603.97,345.03,605.34,346.67,615.01,343.51,627.17,335.83,631.36,332.63,626.42,336.49,634.2,330.8,629.97,338.04,629.65,341.33,631.4,344.57,638.41,336.56,636.43,340.47,634,342,632.52,339.6,624.92,340.02,619.04,338.96,613.95,339.03,611.99,337.01,612.22,336.8,612.83,336.23,608.03,336.98,611.93,335.03,611.07,335.91,614.34,333.78,612.04,333.99,617.49,335.5,617.31,334.8,616.4,334.95,610.46,338.56,609.17,335.84,603.5,335.42,600.14,339.86,599.26,343.75,594.96,347.1
668.26,347.02,647.74,341.75,650.43,343.02,639.25,337.94,639.76,336.96,651.51,336.5,692.04,341,688.73,339,685.06,336,690.36,335,695.05,331.03,684.67,323.03,670,322,641.26,320.96,650.4,314.62,641.61,314.92,643.9,310.06,641.41,311.5,634.58,313.51,635.88,314.11,634.17,315.8,631.27,317.72,631.5,318.47,629.8,318.2,626.78,319.22,625.25,319.77,623.79,324.22,623.59,324.43,633.48,321.55,648.62,314.38,652.79,315.25,648.66,317.33,655.32,311.65,652.27,318.7,651.76,321.23,653.63,324.37,661.71,317.32,660.2,322.89,657.97,326.04,656.57,324.55,648.49,323.51,643.03,323.96,637.44,323.52,634.58,319.43,635.05,318.95,636.24,319.86,631.12,320.91,635.1,318.9,634.75,322.04,637.34,317.94,635.46,319.99,641.36,321.97,640.97,321.01,640.39,320.71,633.33,322.59,631.73,319.32,624.88,315.12,617.3,317.7,615.57,321.39,607.12,322.9
695.94,349,670.62,347.67,671.97,349.98,664.72,344.98,665.53,343.53,678.44,343.02,722.58,336.41,720.02,335.99,716.63,335.03,723.05,333,725.84,331.97,716.27,327.1,701.66,321.89,669.98,317,679.53,312,669.11,308.01,671.47,300.97,668.16,300.89,658.34,296.76,659.11,295.95,657.16,297.92,652.67,297.37,653.64,298.39,650.61,298.39,646.99,297,646.97,298.03,642.08,302.84,641.83,302.18,651.54,299.38,670.32,293.68,673.88,297.05,671.12,298.86,676.47,292.53,674.61,299.39,673.88,301.13,674.83,303.16,684.98,298.01,682.81,302.29,681.14,307.83,680.06,307.98,671.52,305.48,665.74,305.31,659.87,305.05,654.89,299.11,655.83,297.16,657,298,652.1,300.82,655.04,297.73,656.69,303.28,658.17,297.84,657.85,303.15,663.71,304.29,664.62,307.05,663.87,305.14,656.49,307.39,653.25,299.97,645.48,294.51,635.2,295.82,631.97,299.08,621.49,299.51
720.94,341.04,694.82,351,694.98,354,691.58,349,692.23,348,707.58,345,751.29,328.08,748.64,327.03,745.83,327,754.29,328.06,757.65,328.97,745.94,323,731.89,323.08,700.66,317,709.46,311,698.56,305,701.33,296.98,696.61,294.34,683.82,284.94,683.81,282.14,681.1,282.98,675.81,280.14,677.05,282.02,672.27,280.86,669.03,277.99,669.29,277.96,662.93,283.07,661.5,280.41,671.17,277.83,691.78,272.25,695.06,278.93,693.33,279.67,697.55,273.35,697.19,280.81,696.24,281.74,697.08,282.96,708.27,278.77,704.66,281.37,704.47,289.96,702.8,289.24,693.76,285.24,686.86,284.15,681.09,284.91,673.95,277.05,673.94,275.06,675.13,275.87,669.68,278.26,672.1,274.89,674.84,281.13,676.34,275.64,678.01,281.96,682.59,282.33,686.86,289.14,684.8,284.2,678.14,287.86,672.22,278.81,662.16,271.85,650.15,272.87,646.04,275.9,633.79,275.31
746,334,718,346,717,348,718,344,718,344,734,337,782,324,779,322,776,321,785,326,789,329,778,322,762,318,729,322,738,317,728,304,730,291,725,288,710,275,709,270,706,271,700,266,701,267,694,264,690,258,691,258,684,264,683,260,692,258,714,253,717,263,716,262,718,254,720,263,719,264,719,262,731,258,726,261,728,273,726,272,716,265,709,264,702,264,693,255,691,252,693,253,688,256,689,252,693,259,693,253,696,260,700,260,707,269,705,263,697,266,688,256,675,248,662,249,658,252,643,250
