116,210,121,212,120,205,127,203,169,279,187,306,196,311,170,306,172,306,179,316,166,305,151,308,94,251,100,227,94,226,94,226,137,205,119,253,161,285,161,287,158,290,87,273,60,175,66,144,34,209,84,147,70,131,72,131,82,131,40,209,41,210,71,133,46,204,72,189,68,186,68,184,69,187,74,181,20,196,42,238,74,271,85,204,69,207,57,225,91,211,87,169,82,151,85,156,89,142,89,143,89,141,93,142,93,146,120,120,133,127,136,213,130,214,88,165,124,169,103,182,100,182,110,178,126,171,101,139,118,103,110,122,114,126,113,117,116,115,117,113,119,112,122,110,118,110,129,108,137,101,130,102,125,106,122,108,121,109,119,108,124,108,116,147,129,152,131,119,136,101,114,118,102,108,80,120,83,121,87,124,90,127,92,131,93,133,95,132,119,119,133,119,134,121,122,150,100,153,101,92,104,89
124.86,217.85,130.36,218.26,129.97,209.98,138.9,203,170.99,267.84,189.71,295.33,198.16,299.82,173.46,295.55,179.81,297.21,186.74,307.24,175.23,298.97,160.93,304.03,105.25,253.1,110.49,230,103.91,229.97,104.28,230.04,146.44,201.56,124.61,243.41,165.17,274.78,166.01,276.99,160.95,279.26,89.266,261.7,69.541,172.03,75.286,141.75,29.974,198.93,93.426,145.08,78.531,126.88,80.417,126.61,90.452,126.59,40.986,197.24,42.491,198.51,78.753,126.15,51.968,194.87,82.009,187,77.044,182.02,76.891,179.15,78.177,182.87,83.411,177.64,29.726,200.77,51.419,243.5,86.089,271,94.266,210.04,77.683,214.79,66.739,229.79,99.816,218.97,94.724,177.72,86.567,160.56,89.701,165.71,94.338,151.44,93.811,152.69,94.706,150.61,100.15,151.13,102.65,151.54,129.73,124.84,143.22,130.17,145.86,210,140.34,212,99.42,165.91,135.09,168,113.62,184.97,111.22,184,117.89,171.11,134.06,162.94,109.73,145.72,124.07,112.06,117.68,130.68,122.76,133.68,121.16,125.08,124.73,122.77,126.11,119.04,128.61,116.9,132.58,112.87,128.71,112.77,139.42,110.92,148.12,100.09,141.78,102,136.03,108,131.34,113.31,130.15,115.08,128.59,113.62,133.2,114.12,126.44,150.42,138.65,156.78,140.67,123.78,145.25,106.27,124.1,118.07,113.44,108.43,89.148,112.96,89.25,111.76,88.081,113.24,88.737,116.3,90,119.7,92,121.44,96.99,120.93,126.74,111.26,140.76,112.05,141.47,113.56,131.63,145.32,111.03,154.99,110.18,99.028,114.48,92.499
134.68,222.9,139.34,225.44,140.19,214.23,150.31,204.02,175.02,257.57,193.97,285.35,201.96,289.36,178.3,285.6,188.46,288.99,194.54,298.46,184.57,293.01,170.04,297.99,116.94,251.99,121.47,232,114.53,233.03,115,233,156.48,199.13,133.48,235.63,170.08,264.88,173.19,267.81,166.46,269.45,93.046,251.13,79.743,170.01,84.488,138.9,29,187.27,102.59,141.88,87.677,124.3,89.162,123.06,99.189,122.96,42.007,185.48,45.007,187.49,87.177,120.88,57.457,185.45,91.526,183.9,86.605,179.1,85.735,174.05,87.014,178,92.704,174.12,39.889,204.94,61.758,247.08,97.678,270.1,104,214.99,87.288,220.35,76.923,233.95,109.32,225.04,103.73,184.73,92.712,169.76,98.024,174.01,102.64,159.75,101.46,161.45,100.34,160.29,106.51,160.59,111.94,157.98,139.04,131.01,152.97,134.99,156.69,208.93,151.63,212,110.38,167.92,145.7,169.99,124.94,186.96,122.45,186.01,126.42,163.59,142.11,154.89,119.66,150.87,131.63,120.63,126.56,138.09,132.32,139.04,131.08,130.05,134.62,127.54,135.53,124.63,138.26,122.34,142.8,116.82,138.84,117.03,149.91,114.03,158.87,101.93,152.59,104.04,146.69,110.72,140.63,118.73,138.48,123.48,136.68,121.67,140.83,122.84,135.72,156.68,147.87,162.88,149.6,130.59,153.73,113.73,133.72,121.65,123.87,111.02,99.456,108.89,98.449,105.42,94.191,103.78,92.178,105.86,92.098,108.33,92.988,109.91,100.45,110.54,135.73,104.93,149.94,107.04,150.3,108.09,141.35,140.58,122.24,155,119.76,104.93,125.3,95.266
144.75,227.69,149.03,231.01,150.28,218.94,161.16,206.13,180.25,247.78,200.72,276.26,206.96,279.32,183.96,276.03,196.4,280.6,203.08,289.93,193.6,286.27,179.47,292.65,128.61,251.13,133.42,232,126.07,234,126.21,232.99,166.81,197,141.25,226.75,177.21,255.81,182.15,259.92,174.36,260.56,97.933,241.06,89.948,167.99,94.506,138.13,29.995,175.61,112.17,140.02,97.024,122,97.82,119.14,108.26,120.08,43,173.72,46.98,176.24,95.422,115.46,63.693,176.41,101.53,182.03,96.177,175.92,94.738,169.22,96.133,173.82,102.17,170.86,50.581,207.98,72.28,250.12,108.53,267.46,114.03,219.02,97.23,225.1,87.604,236.9,119.43,229.42,113.29,190.25,101.15,178.03,107.14,180.15,112.11,164.96,110.2,169.07,108.17,169.17,115.17,169.16,121.05,165.02,148.57,136.58,162.53,140.41,167.99,209,162.3,213.27,120.91,170.94,155.86,173.03,136.65,188,134.44,186.42,135.61,157.89,151.27,149.84,130.56,153.99,139.92,128.92,136.3,143.04,142.39,142.99,141.03,135.02,144.34,132.42,145.12,130.05,147.9,127.87,153.22,120.17,149.16,120.96,160.3,117.28,168.46,106.58,162.35,108.45,157.44,113.34,149.7,124.97,146.03,132.14,143.02,131.05,147.03,132.06,144.98,162.98,155.76,170.75,156.51,139.39,159.9,122.65,142.51,127.41,133.56,115.46,111.11,107.98,109.35,102.89,103.83,97.97,99.974,97.03,98.265,98.751,97.936,100.07,104.52,100.39,145.5,100.87,160.3,105,160.08,104.93,151.07,136.03,132.92,151.97,129.47,110.56,136.58,97.002
154.91,232.01,158.6,236.69,160.55,223.45,171.78,208.82,185.97,238.13,207.71,267.26,213.06,269.66,190.24,266.64,204.94,272.06,210.87,281.13,202.91,280.02,188.24,285.74,139.33,247.89,145.36,232,137.14,232.02,137.9,232,176.52,193.52,150.41,219.72,185.01,246.98,191.03,251.99,183.41,252.98,103.98,231.41,100.66,166.93,103.71,135.26,34.512,165.58,122.26,139,106.99,121,107.72,118.1,117.26,117.03,45.09,162.43,48.99,165.02,104.34,111.66,69.045,166.93,111.52,180,106.2,174,103.97,165.01,105.06,168.97,111.85,168.01,62.209,209,83.271,252.1,119.28,264.74,124.99,220.99,107.86,228.05,98.773,238.91,129.8,233.03,123.08,195.03,110.02,185.03,116.74,184.91,122.03,169,119.92,173.97,117.35,176.23,124.38,176.25,130.7,170.63,157.8,142.89,171.61,146.75,178.82,209.99,172.84,214.87,131.32,173.9,166,176.01,147.94,190,145.86,188,145.02,152.99,159.72,143.15,141.92,156,148.48,136.47,146.02,148.03,152.88,146.02,152.18,137.14,154.68,135.97,154.88,134.86,157.19,134.21,163.06,125.06,159,126,169.55,123.46,177.54,112.59,171.25,115.26,166.62,119.72,158.01,132.46,152.03,141.37,149.43,140.34,152.51,141.53,153.72,170.72,163.38,179.38,160.95,149.16,164.22,132.31,150.7,134.7,142.25,122.3,121.87,110.9,120.85,103.99,115.49,97.099,110.12,93.041,108.36,94.105,105.92,92.03,112.35,91.668,156.21,98.911,170.34,101.89,169.6,101.01,160.95,131.98,143.15,147.89,140.04,114.03,148.22,97.997
165.22,236.05,168.73,241.08,170.28,229.09,182.62,210.9,193.01,228.97,215.45,258.55,219,260,196.61,257.32,213.43,263.49,218.67,272.34,212.18,273.86,196.84,278.17,150.36,245.67,156.88,232.91,148.69,230.93,149.12,230.02,186.51,191.13,159.59,213.01,192.86,238.14,200.68,246.2,192.98,247.01,110.93,222.06,111.84,167,114.07,134.95,40.118,155.9,132.35,138.01,116.55,119,117.73,117,127.26,115.98,48.027,151.62,53.283,154.78,113.22,107.81,76.612,158.28,121.34,177.68,116.16,171.87,112.92,160.11,113.92,164.02,121.62,165.37,73.839,210,95.235,252,130.01,261.99,135.55,224,118.43,231,110.44,239.99,140.96,234.98,132.89,199.86,118.9,191.96,126.17,190.22,132.24,172.21,129.6,179.05,126.93,181.97,133.61,182.94,140.04,177.02,166.85,149.84,180.91,152.9,190.13,210,183.56,216,141.27,178.33,175.89,179.86,159.69,190.9,157.11,190.06,154.84,149.14,169.21,138.96,153.5,157.49,157.03,144.02,156.16,152.11,163.42,149.11,162.66,140.7,164.56,140.68,163.84,141.84,165.71,142.74,171.87,132.78,167.86,133.77,177.21,132.17,183.97,121.46,177.96,124.16,173.94,127.95,165.03,141.22,156.98,150.99,152.12,151.15,156.09,151.74,162.64,177.97,171.74,187.74,165.84,158.72,168.08,142.18,157.94,142.94,151.07,129.03,132.09,115.12,131.31,107.3,126.19,97.939,121.73,92,119.68,92,115.98,87.984,121.9,86.069,167.88,99,181.74,102,179.92,99.004,171.84,130.13,152.8,142.19,150.43,118,159.37,100.01
175.94,238.96,178.93,245.02,180.47,233.46,193.09,213.99,201.55,220.34,223.92,250.08,226.03,250.72,205.19,248.81,222.55,256.48,227.46,264.54,221.48,267.65,205.37,270.55,161.22,243.04,168.28,234.01,160.22,230.02,159.83,227.04,196.84,188.97,169.07,206.97,201.43,229.57,210.64,241.03,203.28,243.09,119.91,214.1,123.04,167,123.7,132.94,49.477,149.51,142.44,137,126.69,119.73,128.21,117,137.27,115,53.207,141.68,60.571,146.01,122.52,104.9,84.809,151.2,131.5,175.97,126.2,169.83,122.14,155.92,122.37,158.01,131.33,162.69,85.954,210,106.73,251,140.15,257.93,146.54,225.9,129.51,232.91,121.72,241.76,151.79,237.82,142.92,203.97,128.11,198.1,135.84,194.86,142.67,175.01,139.76,182.78,136.8,186.89,143.34,188.45,149.17,184.04,175.84,156.84,189.83,159.97,200.95,211,194.36,216.99,151.08,183.03,185.17,185.02,170.51,194,168.33,192.11,164.97,146.02,178.77,135.19,164.58,160.12,164.84,151.86,165.6,157.73,173.69,152.72,173.35,143.91,173.64,147.63,170.81,150.81,172.03,152.06,178.09,142.18,174.12,143.22,181.94,141.91,188.14,131.21,182.06,134.11,178.75,137.73,169.88,150.74,161,161,155.89,161.35,161.01,161.37,172.74,181.91,180.91,193.89,171.91,167.91,171.2,152.29,166.19,150.17,159.59,136.51,141.48,121.48,140.64,113.53,136.5,102.03,133.23,93.204,131.5,93.002,127.53,89.104,133.41,85.008,179.09,99.999,192.67,101.01,190.72,98.017,182.59,128.1,163,138.01,161.21,121.09,170.53,102
186.66,242,190.53,246,190.59,238.11,204.03,216,210.75,213.3,232.64,242.34,234.16,241.84,214,241,231.87,250.17,236.23,256.72,231.17,262.78,214.24,263.71,171.95,240,180.23,234,171.84,229.13,170.37,223.65,207.43,187.58,178.53,200.87,210.33,221.8,220.39,235.5,213.55,238.88,129.13,206.85,134.23,167,134.24,133,59.162,143.92,152.54,135.91,136.56,121,138.46,117.46,147.27,115.97,62.447,134.56,69.324,137.68,132.69,103.91,93.374,143.55,141.51,174.09,136.25,167.79,131.06,150.97,131.12,152.83,141.08,160,97.595,211.09,117.82,249.15,150.75,255.11,157.54,228.03,140.14,236.07,133.73,242,162.92,239.94,152.67,208.96,137.04,205.01,145.32,200.03,153.32,177.29,150.18,186.12,146.79,191.74,153.06,194.07,158.67,189.99,184.57,164.58,198.77,166.97,212.27,211,205.17,218,160.82,187.86,194.51,190.09,181.3,196.99,179.53,193.9,176.12,145,188.7,132.26,175.4,163,172.44,160.37,174.94,163.93,182.94,158.98,182.73,150.66,179.97,156.9,175.03,160.85,174.98,162.67,182.2,152.22,177.9,153.53,186.01,151.97,192,141,185.99,143.98,181.95,148.14,175.18,160.14,166.38,170.48,161.06,171.19,168.19,170.24,183.37,185,191.75,196,180.7,174.97,177.98,160.98,175.27,155.04,168.57,142.59,150.55,128.65,149.6,120.59,145.7,108.8,143.46,97.36,141.98,96.986,138.59,88.899,144.48,84.973,189.81,102.03,203.41,102.39,201.51,97,193.26,125.75,173.73,135,172.44,123,181.69,103.9
198.8,242,201.79,244.16,201.8,240,215.3,216.73,219.79,206.04,241.34,234.59,242.11,232.89,223.09,233.98,241.45,244.57,245.42,249.99,240.38,256.51,223.31,257.59,183.08,237.94,192.17,234,183.79,229,180.73,219.92,217.03,183.99,188.74,197.11,219.3,214.61,230.23,229.94,224.15,235.88,138.88,201.08,144.43,165.03,144.78,133,69.087,139.02,162.62,135,147.05,121,148.2,119,157.28,117,71.38,126.65,78.231,129.77,142.41,104,102.36,136.77,151.54,171.91,145.97,165.02,140.34,146.97,139.68,147.03,151.63,159.11,109.7,211,128.75,246.95,160.89,250.96,168.53,230,151.22,238.09,145.58,242.59,174.53,241.03,162.41,214.11,145.68,212.65,154.87,204.91,164.18,179.14,160.23,190.29,156.92,195.97,163.03,199.02,168.16,196.08,193.31,172.31,207.35,175.03,223.58,211,215.97,219,170.45,193.01,203.88,194.92,191.79,200.81,190.27,196.95,187.2,143.83,199.46,130.9,186.19,166.15,179.23,169.22,182.93,171.94,189.93,167.94,189.9,159.81,183,167.45,176.01,172.29,176,174.24,184.93,162.88,182.52,163.54,190,161.99,197.31,150.31,191.4,153.37,186.12,158.22,181.26,169.26,174.06,179.07,168.22,180.23,177.94,174.97,194.3,182.79,202.77,194.29,191.12,178,186.97,166.98,185.63,157.01,178.65,145.98,159.98,134.97,158.08,129.08,154.88,115.88,152.66,103.94,152.34,101.3,148.83,92.782,155.53,86.967,200.98,102.99,213.71,102.73,212.79,97,203.34,122,184.51,132.09,183.65,125,192.35,106.93
209.72,239.37,211.42,238.55,213.52,239.14,225.37,212.61,228.95,199.05,250.36,227.62,250.02,223.94,232.56,228.01,251.04,239.01,254.85,244.03,249.96,251.05,232.71,252.24,194.35,236.07,204.12,234,195.33,227.96,191.26,216.77,226.06,178.93,198.92,193.06,229.31,209.88,240.21,224.95,234.99,233,149.25,196.96,154.76,163.21,154.56,131.43,79.361,134.87,172.27,132.89,157.05,121.99,157.68,121,167.28,117.97,80.845,120.21,87.344,122.55,152.59,104.98,111.59,131.1,162.03,171.01,155.99,163,149.95,144.03,148.13,140.97,161.73,157.02,121.81,211,138.88,243.08,171.03,246.98,180.01,231,162.78,239,157.51,243,185.72,243.06,172.65,217.68,154.85,218.81,164.5,209.59,174.57,181.98,170.5,194.1,166.83,200.85,172.96,203.98,177.67,201.96,202.04,180.04,215.96,182.96,234.28,212.24,227.26,219,180.37,197.34,213.7,198.63,202.42,204.38,200.7,200.71,198.33,143.3,209.9,133.01,196.45,170.44,185.31,178.3,189.92,180.94,196.05,177.24,194.12,170.15,184.67,178.65,176.12,184.15,177.55,185.55,189.04,173.09,188.04,173.19,197.68,170.68,205.57,158.55,199.98,160.97,194.59,166.71,190.12,176.06,183.67,183.87,177.81,185.87,188.97,177,203.26,175.74,211.89,188.11,202.3,176.74,197.57,169,195.51,154,189.82,145.02,169.31,141.39,167.14,136.06,164.01,123.01,162.09,110.11,162.1,107.03,158.84,97.053,166.13,90.04,211.73,104.9,224,103,224.07,97,214.43,120.58,195.15,128.88,194.88,126.99,203.03,109.99
